Timestamp,"Ithaca, NY, United States Daytime","Ithaca, NY, United States Humidity","Ithaca, NY, United States Condition","Ithaca, NY, United States Temp"
2024-02-25T15:00:00-05:00 New_York,,25,clear,41
2024-02-25T16:00:00-05:00 New_York,,27,clear,40
2024-02-25T17:00:00-05:00 New_York,,31,clear,38
2024-02-25T17:51:00-05:00 New_York,FALSE,,,
2024-02-25T18:00:00-05:00 New_York,,36,clear,36
2024-02-25T19:00:00-05:00 New_York,,41,clear,35
2024-02-25T20:00:00-05:00 New_York,,45,clear,34
2024-02-25T21:00:00-05:00 New_York,,47,cloudy,34
2024-02-25T22:00:00-05:00 New_York,,48,cloudy,35
2024-02-25T23:00:00-05:00 New_York,,49,partlyCloudy,35
2024-02-26T00:00:00-05:00 New_York,,51,cloudy,35
2024-02-26T01:00:00-05:00 New_York,,55,cloudy,34
2024-02-26T02:00:00-05:00 New_York,,60,partlyCloudy,33
2024-02-26T03:00:00-05:00 New_York,,64,cloudy,32
2024-02-26T04:00:00-05:00 New_York,,67,cloudy,31
2024-02-26T05:00:00-05:00 New_York,,71,cloudy,31
2024-02-26T06:00:00-05:00 New_York,,75,cloudy,30
2024-02-26T06:47:00-05:00 New_York,TRUE,,,
2024-02-26T07:00:00-05:00 New_York,,80,cloudy,30
2024-02-26T08:00:00-05:00 New_York,,84,partlyCloudy,33
2024-02-26T09:00:00-05:00 New_York,,83,partlyCloudy,36
2024-02-26T10:00:00-05:00 New_York,,76,cloudy,39
2024-02-26T11:00:00-05:00 New_York,,73,cloudy,42
2024-02-26T12:00:00-05:00 New_York,,69,partlyCloudy,44
2024-02-26T13:00:00-05:00 New_York,,65,partlyCloudy,46
2024-02-26T14:00:00-05:00 New_York,,62,cloudy,47
2024-02-26T15:00:00-05:00 New_York,,60,cloudy,48
2024-02-26T16:00:00-05:00 New_York,,59,partlyCloudy,47
2024-02-26T17:00:00-05:00 New_York,,61,partlyCloudy,45
2024-02-26T17:52:00-05:00 New_York,FALSE,,,
2024-02-26T18:00:00-05:00 New_York,,72,partlyCloudy,41
2024-02-26T19:00:00-05:00 New_York,,81,partlyCloudy,39
2024-02-26T20:00:00-05:00 New_York,,84,clear,37
2024-02-26T21:00:00-05:00 New_York,,86,clear,35
2024-02-26T22:00:00-05:00 New_York,,88,partlyCloudy,34
2024-02-26T23:00:00-05:00 New_York,,89,cloudy,34
2024-02-27T00:00:00-05:00 New_York,,91,cloudy,34
2024-02-27T01:00:00-05:00 New_York,,89,partlyCloudy,34
2024-02-27T02:00:00-05:00 New_York,,90,partlyCloudy,34
2024-02-27T03:00:00-05:00 New_York,,89,partlyCloudy,35
2024-02-27T04:00:00-05:00 New_York,,88,clear,35
2024-02-27T05:00:00-05:00 New_York,,90,clear,36
2024-02-27T06:00:00-05:00 New_York,,90,partlyCloudy,36
2024-02-27T06:45:00-05:00 New_York,TRUE,,,
2024-02-27T07:00:00-05:00 New_York,,91,partlyCloudy,37
2024-02-27T08:00:00-05:00 New_York,,92,cloudy,40
2024-02-27T09:00:00-05:00 New_York,,89,clear,44
2024-02-27T10:00:00-05:00 New_York,,83,clear,47
2024-02-27T11:00:00-05:00 New_York,,77,clear,51
2024-02-27T12:00:00-05:00 New_York,,71,partlyCloudy,53
2024-02-27T13:00:00-05:00 New_York,,68,partlyCloudy,54
2024-02-27T14:00:00-05:00 New_York,,69,partlyCloudy,55
2024-02-27T15:00:00-05:00 New_York,,71,cloudy,55
2024-02-27T16:00:00-05:00 New_York,,74,showers,54
2024-02-27T17:00:00-05:00 New_York,,77,showers,53
2024-02-27T17:53:00-05:00 New_York,FALSE,,,
2024-02-27T18:00:00-05:00 New_York,,84,showers,53
2024-02-27T19:00:00-05:00 New_York,,80,showers,53
2024-02-27T20:00:00-05:00 New_York,,81,showers,52
2024-02-27T21:00:00-05:00 New_York,,84,cloudy,52
2024-02-27T22:00:00-05:00 New_York,,89,cloudy,51
2024-02-27T23:00:00-05:00 New_York,,91,cloudy,51
2024-02-28T00:00:00-05:00 New_York,,92,cloudy,51
2024-02-28T01:00:00-05:00 New_York,,94,cloudy,51
2024-02-28T02:00:00-05:00 New_York,,95,cloudy,52
2024-02-28T03:00:00-05:00 New_York,,94,showers,52
2024-02-28T04:00:00-05:00 New_York,,92,rain,53
2024-02-28T05:00:00-05:00 New_York,,89,showers,54
2024-02-28T06:00:00-05:00 New_York,,91,showers,54
2024-02-28T06:44:00-05:00 New_York,TRUE,,,
2024-02-28T07:00:00-05:00 New_York,,87,showers,55
2024-02-28T08:00:00-05:00 New_York,,85,cloudy,56
2024-02-28T09:00:00-05:00 New_York,,86,showers,56
2024-02-28T10:00:00-05:00 New_York,,87,showers,57
2024-02-28T11:00:00-05:00 New_York,,85,cloudy,57
2024-02-28T12:00:00-05:00 New_York,,87,showers,58
2024-02-28T13:00:00-05:00 New_York,,88,showers,58
2024-02-28T14:00:00-05:00 New_York,,82,showers,55
2024-02-28T15:00:00-05:00 New_York,,89,rain,51
2024-02-28T16:00:00-05:00 New_York,,86,showers,47
2024-02-28T17:00:00-05:00 New_York,,83,showers,42
2024-02-28T17:54:00-05:00 New_York,FALSE,,,
2024-02-28T18:00:00-05:00 New_York,,75,snow,38
2024-02-28T19:00:00-05:00 New_York,,71,snow,35
2024-02-28T20:00:00-05:00 New_York,,70,snow,32
2024-02-28T21:00:00-05:00 New_York,,71,snow,29
2024-02-28T22:00:00-05:00 New_York,,65,snow,28
2024-02-28T23:00:00-05:00 New_York,,66,snow,26
2024-02-29T00:00:00-05:00 New_York,,66,snow,26
2024-02-29T01:00:00-05:00 New_York,,61,flurries,25
2024-02-29T02:00:00-05:00 New_York,,58,flurries,24
2024-02-29T03:00:00-05:00 New_York,,61,snow,24
2024-02-29T04:00:00-05:00 New_York,,70,flurries,23
2024-02-29T05:00:00-05:00 New_York,,67,flurries,23
2024-02-29T06:00:00-05:00 New_York,,66,flurries,23
2024-02-29T06:42:00-05:00 New_York,TRUE,,,
2024-02-29T07:00:00-05:00 New_York,,59,ice,23
2024-02-29T08:00:00-05:00 New_York,,59,partlyCloudy,24
2024-02-29T09:00:00-05:00 New_York,,60,flurries,25
2024-02-29T10:00:00-05:00 New_York,,53,snow,26
2024-02-29T11:00:00-05:00 New_York,,44,cloudy,27
2024-02-29T12:00:00-05:00 New_York,,41,cloudy,28
2024-02-29T13:00:00-05:00 New_York,,39,cloudy,29
2024-02-29T14:00:00-05:00 New_York,,38,cloudy,30
2024-02-29T15:00:00-05:00 New_York,,38,partlyCloudy,30
2024-02-29T16:00:00-05:00 New_York,,38,partlyCloudy,30
2024-02-29T17:00:00-05:00 New_York,,40,clear,29
2024-02-29T17:55:00-05:00 New_York,FALSE,,,
2024-02-29T18:00:00-05:00 New_York,,45,clear,28
2024-02-29T19:00:00-05:00 New_York,,51,clear,27
2024-02-29T20:00:00-05:00 New_York,,57,partlyCloudy,26
2024-02-29T21:00:00-05:00 New_York,,59,partlyCloudy,26
2024-02-29T22:00:00-05:00 New_York,,60,clear,25
2024-02-29T23:00:00-05:00 New_York,,61,partlyCloudy,25
2024-03-01T00:00:00-05:00 New_York,,62,clear,24
2024-03-01T01:00:00-05:00 New_York,,63,clear,23
2024-03-01T02:00:00-05:00 New_York,,64,clear,22
2024-03-01T03:00:00-05:00 New_York,,66,clear,22
2024-03-01T04:00:00-05:00 New_York,,67,clear,21
2024-03-01T05:00:00-05:00 New_York,,67,clear,20
2024-03-01T06:00:00-05:00 New_York,,66,clear,20
2024-03-01T06:40:00-05:00 New_York,TRUE,,,
2024-03-01T07:00:00-05:00 New_York,,65,clear,22
2024-03-01T08:00:00-05:00 New_York,,65,clear,25
2024-03-01T09:00:00-05:00 New_York,,57,clear,29
2024-03-01T10:00:00-05:00 New_York,,46,clear,33
2024-03-01T11:00:00-05:00 New_York,,40,clear,37
2024-03-01T12:00:00-05:00 New_York,,37,clear,40
2024-03-01T13:00:00-05:00 New_York,,35,clear,43
2024-03-01T14:00:00-05:00 New_York,,35,clear,44
2024-03-01T15:00:00-05:00 New_York,,38,partlyCloudy,44
2024-03-01T16:00:00-05:00 New_York,,43,cloudy,43
2024-03-01T17:00:00-05:00 New_York,,48,clear,40
2024-03-01T17:57:00-05:00 New_York,FALSE,,,
2024-03-01T18:00:00-05:00 New_York,,55,clear,37
2024-03-01T19:00:00-05:00 New_York,,67,cloudy,35
2024-03-01T20:00:00-05:00 New_York,,71,partlyCloudy,34
2024-03-01T21:00:00-05:00 New_York,,75,partlyCloudy,34
2024-03-01T22:00:00-05:00 New_York,,77,partlyCloudy,33
2024-03-01T23:00:00-05:00 New_York,,79,clear,33
2024-03-02T00:00:00-05:00 New_York,,79,partlyCloudy,31
2024-03-02T01:00:00-05:00 New_York,,82,clear,31
2024-03-02T02:00:00-05:00 New_York,,84,partlyCloudy,31
2024-03-02T03:00:00-05:00 New_York,,84,ice,32
2024-03-02T04:00:00-05:00 New_York,,87,ice,33
2024-03-02T05:00:00-05:00 New_York,,88,showers,34
2024-03-02T06:00:00-05:00 New_York,,91,showers,35
2024-03-02T06:39:00-05:00 New_York,TRUE,,,
2024-03-02T07:00:00-05:00 New_York,,93,showers,35
2024-03-02T08:00:00-05:00 New_York,,94,showers,36
2024-03-02T09:00:00-05:00 New_York,,94,showers,37
2024-03-02T10:00:00-05:00 New_York,,93,showers,38
2024-03-02T11:00:00-05:00 New_York,,93,showers,39
2024-03-02T12:00:00-05:00 New_York,,93,showers,39
2024-03-02T13:00:00-05:00 New_York,,93,showers,40
2024-03-02T14:00:00-05:00 New_York,,93,cloudy,41
2024-03-02T15:00:00-05:00 New_York,,91,cloudy,42
2024-03-02T16:00:00-05:00 New_York,,91,cloudy,42
2024-03-02T17:00:00-05:00 New_York,,87,cloudy,41
2024-03-02T17:58:00-05:00 New_York,FALSE,,,
2024-03-02T18:00:00-05:00 New_York,,90,cloudy,40
2024-03-02T19:00:00-05:00 New_York,,94,showers,39
2024-03-02T20:00:00-05:00 New_York,,95,showers,39
2024-03-02T21:00:00-05:00 New_York,,96,showers,38
2024-03-02T22:00:00-05:00 New_York,,96,showers,38
2024-03-02T23:00:00-05:00 New_York,,96,showers,38
2024-03-03T00:00:00-05:00 New_York,,95,showers,38
2024-03-03T01:00:00-05:00 New_York,,96,showers,38
2024-03-03T02:00:00-05:00 New_York,,96,showers,39
2024-03-03T03:00:00-05:00 New_York,,96,showers,39
2024-03-03T04:00:00-05:00 New_York,,96,showers,39
2024-03-03T05:00:00-05:00 New_York,,96,showers,39
2024-03-03T06:00:00-05:00 New_York,,97,showers,39
2024-03-03T06:37:00-05:00 New_York,TRUE,,,
2024-03-03T07:00:00-05:00 New_York,,97,showers,40
2024-03-03T08:00:00-05:00 New_York,,97,cloudy,41
2024-03-03T09:00:00-05:00 New_York,,95,showers,43
2024-03-03T10:00:00-05:00 New_York,,90,cloudy,46
2024-03-03T11:00:00-05:00 New_York,,84,cloudy,48
2024-03-03T12:00:00-05:00 New_York,,78,cloudy,50
2024-03-03T13:00:00-05:00 New_York,,72,cloudy,52
2024-03-03T14:00:00-05:00 New_York,,69,partlyCloudy,53
2024-03-03T15:00:00-05:00 New_York,,66,partlyCloudy,54
2024-03-03T16:00:00-05:00 New_York,,65,clear,54
2024-03-03T17:00:00-05:00 New_York,,68,clear,51
2024-03-03T17:59:00-05:00 New_York,FALSE,,,
2024-03-03T18:00:00-05:00 New_York,,76,clear,48
2024-03-03T19:00:00-05:00 New_York,,85,clear,45
2024-03-03T20:00:00-05:00 New_York,,88,clear,42
2024-03-03T21:00:00-05:00 New_York,,90,clear,41
2024-03-03T22:00:00-05:00 New_York,,91,clear,40
2024-03-03T23:00:00-05:00 New_York,,93,clear,38
2024-03-04T00:00:00-05:00 New_York,,93,clear,38
2024-03-04T01:00:00-05:00 New_York,,93,clear,37
2024-03-04T02:00:00-05:00 New_York,,94,clear,37
2024-03-04T03:00:00-05:00 New_York,,94,showers,36
2024-03-04T04:00:00-05:00 New_York,,94,showers,36
2024-03-04T05:00:00-05:00 New_York,,94,showers,36
2024-03-04T06:00:00-05:00 New_York,,95,showers,36
2024-03-04T06:35:00-05:00 New_York,TRUE,,,
2024-03-04T07:00:00-05:00 New_York,,95,showers,37
2024-03-04T08:00:00-05:00 New_York,,95,showers,41
2024-03-04T09:00:00-05:00 New_York,,92,clear,45
2024-03-04T10:00:00-05:00 New_York,,85,clear,49
2024-03-04T11:00:00-05:00 New_York,,79,clear,53
2024-03-04T12:00:00-05:00 New_York,,74,partlyCloudy,56
2024-03-04T13:00:00-05:00 New_York,,70,clear,59
2024-03-04T14:00:00-05:00 New_York,,67,clear,60
2024-03-04T15:00:00-05:00 New_York,,66,clear,60
2024-03-04T16:00:00-05:00 New_York,,68,partlyCloudy,59
2024-03-04T17:00:00-05:00 New_York,,73,partlyCloudy,57
2024-03-04T18:00:00-05:00 New_York,FALSE,80,partlyCloudy,56
2024-03-04T19:00:00-05:00 New_York,,82,cloudy,55
2024-03-04T20:00:00-05:00 New_York,,78,cloudy,54
2024-03-04T21:00:00-05:00 New_York,,77,cloudy,54
2024-03-04T22:00:00-05:00 New_York,,77,cloudy,53
2024-03-04T23:00:00-05:00 New_York,,75,partlyCloudy,53
2024-03-05T00:00:00-05:00 New_York,,87,partlyCloudy,49
2024-03-05T01:00:00-05:00 New_York,,86,partlyCloudy,48
2024-03-05T02:00:00-05:00 New_York,,87,partlyCloudy,46
2024-03-05T03:00:00-05:00 New_York,,89,partlyCloudy,45
2024-03-05T04:00:00-05:00 New_York,,91,cloudy,45
2024-03-05T05:00:00-05:00 New_York,,92,cloudy,44
2024-03-05T06:00:00-05:00 New_York,,92,cloudy,45
2024-03-05T06:34:00-05:00 New_York,TRUE,,,
2024-03-05T07:00:00-05:00 New_York,,90,cloudy,45
2024-03-05T08:00:00-05:00 New_York,,90,cloudy,46
2024-03-05T09:00:00-05:00 New_York,,89,cloudy,47
2024-03-05T10:00:00-05:00 New_York,,86,cloudy,49
2024-03-05T11:00:00-05:00 New_York,,82,cloudy,51
2024-03-05T12:00:00-05:00 New_York,,79,cloudy,52
2024-03-05T13:00:00-05:00 New_York,,80,cloudy,53
2024-03-05T14:00:00-05:00 New_York,,79,cloudy,55
2024-03-05T15:00:00-05:00 New_York,,78,cloudy,55
2024-03-05T16:00:00-05:00 New_York,,77,partlyCloudy,56
2024-03-05T17:00:00-05:00 New_York,,77,partlyCloudy,54
2024-03-05T18:00:00-05:00 New_York,,81,partlyCloudy,52
2024-03-05T18:01:00-05:00 New_York,FALSE,,,
2024-03-05T19:00:00-05:00 New_York,,90,clear,49
2024-03-05T20:00:00-05:00 New_York,,94,showers,47
2024-03-05T21:00:00-05:00 New_York,,95,showers,46
2024-03-05T22:00:00-05:00 New_York,,95,showers,45
2024-03-05T23:00:00-05:00 New_York,,95,showers,45
2024-03-06T00:00:00-05:00 New_York,,96,showers,44
2024-03-06T01:00:00-05:00 New_York,,96,showers,44
2024-03-06T02:00:00-05:00 New_York,,96,showers,44
2024-03-06T03:00:00-05:00 New_York,,96,showers,44
2024-03-06T04:00:00-05:00 New_York,,97,showers,43
2024-03-06T05:00:00-05:00 New_York,,97,showers,43
2024-03-06T06:00:00-05:00 New_York,,97,cloudy,44
2024-03-06T06:32:00-05:00 New_York,TRUE,,,
2024-03-06T07:00:00-05:00 New_York,,97,cloudy,45
2024-03-06T08:00:00-05:00 New_York,,97,cloudy,47
2024-03-06T09:00:00-05:00 New_York,,96,showers,49
2024-03-06T10:00:00-05:00 New_York,,92,cloudy,50
2024-03-06T11:00:00-05:00 New_York,,90,showers,52
2024-03-06T12:00:00-05:00 New_York,,92,showers,52
2024-03-06T13:00:00-05:00 New_York,,93,showers,52
2024-03-06T14:00:00-05:00 New_York,,93,showers,51
2024-03-06T15:00:00-05:00 New_York,,97,showers,49
2024-03-06T16:00:00-05:00 New_York,,98,showers,47
2024-03-06T17:00:00-05:00 New_York,,96,showers,45
2024-03-06T18:00:00-05:00 New_York,,96,showers,43
2024-03-06T18:03:00-05:00 New_York,FALSE,,,
2024-03-06T19:00:00-05:00 New_York,,96,showers,41
2024-03-06T20:00:00-05:00 New_York,,96,showers,40
2024-03-06T21:00:00-05:00 New_York,,96,showers,40
2024-03-06T22:00:00-05:00 New_York,,96,showers,39
2024-03-06T23:00:00-05:00 New_York,,96,showers,38
2024-03-07T00:00:00-05:00 New_York,,97,showers,38
2024-03-07T01:00:00-05:00 New_York,,97,showers,38
2024-03-07T02:00:00-05:00 New_York,,96,showers,37
2024-03-07T03:00:00-05:00 New_York,,96,cloudy,37
2024-03-07T04:00:00-05:00 New_York,,96,cloudy,36
2024-03-07T05:00:00-05:00 New_York,,96,cloudy,36
2024-03-07T06:00:00-05:00 New_York,,96,cloudy,35
2024-03-07T06:30:00-05:00 New_York,TRUE,,,
2024-03-07T07:00:00-05:00 New_York,,96,cloudy,35
2024-03-07T08:00:00-05:00 New_York,,95,cloudy,36
2024-03-07T09:00:00-05:00 New_York,,94,cloudy,36
2024-03-07T10:00:00-05:00 New_York,,91,cloudy,37
2024-03-07T11:00:00-05:00 New_York,,88,cloudy,39
2024-03-07T12:00:00-05:00 New_York,,85,cloudy,41
2024-03-07T13:00:00-05:00 New_York,,82,cloudy,43
2024-03-07T14:00:00-05:00 New_York,,78,cloudy,44
2024-03-07T15:00:00-05:00 New_York,,76,cloudy,46
2024-03-07T16:00:00-05:00 New_York,,74,cloudy,46
2024-03-07T17:00:00-05:00 New_York,,73,cloudy,45
2024-03-07T18:00:00-05:00 New_York,,78,partlyCloudy,43
2024-03-07T18:04:00-05:00 New_York,FALSE,,,
2024-03-07T19:00:00-05:00 New_York,,83,clear,41
2024-03-07T20:00:00-05:00 New_York,,88,clear,39
2024-03-07T21:00:00-05:00 New_York,,89,clear,37
2024-03-07T22:00:00-05:00 New_York,,88,clear,35
2024-03-07T23:00:00-05:00 New_York,,89,clear,34
2024-03-08T00:00:00-05:00 New_York,,91,clear,30
2024-03-08T01:00:00-05:00 New_York,,90,clear,29
2024-03-08T02:00:00-05:00 New_York,,89,clear,28
2024-03-08T03:00:00-05:00 New_York,,88,clear,28
2024-03-08T04:00:00-05:00 New_York,,89,clear,28
2024-03-08T05:00:00-05:00 New_York,,89,clear,27
2024-03-08T06:00:00-05:00 New_York,,89,clear,28
2024-03-08T06:29:00-05:00 New_York,TRUE,,,
2024-03-08T07:00:00-05:00 New_York,,88,clear,30
2024-03-08T08:00:00-05:00 New_York,,84,clear,33
2024-03-08T09:00:00-05:00 New_York,,73,clear,38
2024-03-08T10:00:00-05:00 New_York,,60,clear,42
2024-03-08T11:00:00-05:00 New_York,,52,clear,45
2024-03-08T12:00:00-05:00 New_York,,47,clear,49
2024-03-08T13:00:00-05:00 New_York,,46,clear,51
2024-03-08T14:00:00-05:00 New_York,,47,clear,52
2024-03-08T15:00:00-05:00 New_York,,48,clear,53
2024-03-08T16:00:00-05:00 New_York,,52,clear,52
2024-03-08T17:00:00-05:00 New_York,,58,clear,50
2024-03-08T18:00:00-05:00 New_York,,64,partlyCloudy,48
2024-03-08T18:05:00-05:00 New_York,FALSE,,,
2024-03-08T19:00:00-05:00 New_York,,70,cloudy,47
2024-03-08T20:00:00-05:00 New_York,,73,partlyCloudy,46
2024-03-08T21:00:00-05:00 New_York,,77,cloudy,45
2024-03-08T22:00:00-05:00 New_York,,78,cloudy,44
2024-03-08T23:00:00-05:00 New_York,,74,partlyCloudy,44
2024-03-09T00:00:00-05:00 New_York,,84,cloudy,45
2024-03-09T01:00:00-05:00 New_York,,85,cloudy,45
2024-03-09T02:00:00-05:00 New_York,,85,showers,45
2024-03-09T03:00:00-05:00 New_York,,86,showers,44
2024-03-09T04:00:00-05:00 New_York,,85,showers,44
2024-03-09T05:00:00-05:00 New_York,,80,showers,43
2024-03-09T06:00:00-05:00 New_York,,76,showers,42
2024-03-09T06:27:00-05:00 New_York,TRUE,,,
2024-03-09T07:00:00-05:00 New_York,,76,showers,41
2024-03-09T08:00:00-05:00 New_York,,75,showers,41
2024-03-09T09:00:00-05:00 New_York,,76,cloudy,41
2024-03-09T10:00:00-05:00 New_York,,76,cloudy,42
2024-03-09T11:00:00-05:00 New_York,,76,cloudy,43
2024-03-09T12:00:00-05:00 New_York,,74,cloudy,44
2024-03-09T13:00:00-05:00 New_York,,70,cloudy,44
2024-03-09T14:00:00-05:00 New_York,,73,showers,44
2024-03-09T15:00:00-05:00 New_York,,81,showers,44
2024-03-09T16:00:00-05:00 New_York,,86,showers,44
2024-03-09T17:00:00-05:00 New_York,,87,showers,44
2024-03-09T18:00:00-05:00 New_York,,87,showers,45
2024-03-09T18:06:00-05:00 New_York,FALSE,,,
2024-03-09T19:00:00-05:00 New_York,,90,rain,45
2024-03-09T20:00:00-05:00 New_York,,92,rain,45
2024-03-09T21:00:00-05:00 New_York,,92,rain,46
2024-03-09T22:00:00-05:00 New_York,,92,rain,46
2024-03-09T23:00:00-05:00 New_York,,91,showers,47
2024-03-10T00:00:00-05:00 New_York,,98,showers,43
2024-03-10T01:00:00-05:00 New_York,,98,showers,41
2024-03-10T03:00:00-04:00 New_York,,97,showers,40
2024-03-10T04:00:00-04:00 New_York,,97,showers,39
2024-03-10T05:00:00-04:00 New_York,,97,ice,38
2024-03-10T06:00:00-04:00 New_York,,96,ice,37
2024-03-10T06:25:00-04:00 New_York,TRUE,,,
2024-03-10T07:00:00-04:00 New_York,,96,flurries,37
2024-03-10T08:00:00-04:00 New_York,,87,flurries,36
2024-03-10T09:00:00-04:00 New_York,,85,flurries,36
2024-03-10T10:00:00-04:00 New_York,,81,snow,36
2024-03-10T11:00:00-04:00 New_York,,78,snow,36
2024-03-10T12:00:00-04:00 New_York,,74,snow,36
2024-03-10T13:00:00-04:00 New_York,,76,snow,35
2024-03-10T14:00:00-04:00 New_York,,73,snow,35
2024-03-10T15:00:00-04:00 New_York,,76,snow,35
2024-03-10T16:00:00-04:00 New_York,,78,snow,34
2024-03-10T17:00:00-04:00 New_York,,81,snow,32
2024-03-10T18:00:00-04:00 New_York,,83,snow,31
2024-03-10T18:07:00-04:00 New_York,FALSE,,,
2024-03-10T19:00:00-04:00 New_York,,83,snow,30
2024-03-10T20:00:00-04:00 New_York,,84,snow,30
2024-03-10T21:00:00-04:00 New_York,,85,snow,29
2024-03-10T22:00:00-04:00 New_York,,88,snow,29
2024-03-10T23:00:00-04:00 New_York,,88,snow,29
2024-03-11T00:00:00-04:00 New_York,,85,snow,29
2024-03-11T01:00:00-04:00 New_York,,85,snow,29
2024-03-11T02:00:00-04:00 New_York,,86,snow,29
2024-03-11T03:00:00-04:00 New_York,,85,snow,29
2024-03-11T04:00:00-04:00 New_York,,87,snow,29
2024-03-11T05:00:00-04:00 New_York,,85,snow,29
2024-03-11T06:00:00-04:00 New_York,,84,snow,29
2024-03-11T07:00:00-04:00 New_York,,82,snow,29
2024-03-11T07:24:00-04:00 New_York,TRUE,,,
2024-03-11T08:00:00-04:00 New_York,,77,flurries,30
2024-03-11T09:00:00-04:00 New_York,,74,partlyCloudy,31
2024-03-11T10:00:00-04:00 New_York,,68,clear,33
2024-03-11T11:00:00-04:00 New_York,,63,clear,35
2024-03-11T12:00:00-04:00 New_York,,59,clear,37
2024-03-11T13:00:00-04:00 New_York,,55,clear,38
2024-03-11T14:00:00-04:00 New_York,,51,clear,40
2024-03-11T15:00:00-04:00 New_York,,49,clear,40
2024-03-11T16:00:00-04:00 New_York,,50,clear,40
2024-03-11T17:00:00-04:00 New_York,,53,clear,39
2024-03-11T18:00:00-04:00 New_York,,61,partlyCloudy,37
2024-03-11T19:00:00-04:00 New_York,,66,partlyCloudy,35
2024-03-11T19:09:00-04:00 New_York,FALSE,,,
2024-03-11T20:00:00-04:00 New_York,,68,partlyCloudy,34
2024-03-11T21:00:00-04:00 New_York,,69,clear,33
2024-03-11T22:00:00-04:00 New_York,,68,clear,32
2024-03-11T23:00:00-04:00 New_York,,65,clear,31
2024-03-12T00:00:00-04:00 New_York,,68,clear,30
2024-03-12T01:00:00-04:00 New_York,,67,clear,29
2024-03-12T02:00:00-04:00 New_York,,69,clear,29
2024-03-12T03:00:00-04:00 New_York,,72,partlyCloudy,29
2024-03-12T04:00:00-04:00 New_York,,78,partlyCloudy,29
2024-03-12T05:00:00-04:00 New_York,,83,cloudy,31
2024-03-12T06:00:00-04:00 New_York,,85,cloudy,32
2024-03-12T07:00:00-04:00 New_York,,83,partlyCloudy,35
2024-03-12T07:22:00-04:00 New_York,TRUE,,,
2024-03-12T08:00:00-04:00 New_York,,86,partlyCloudy,38
2024-03-12T09:00:00-04:00 New_York,,85,partlyCloudy,42
2024-03-12T10:00:00-04:00 New_York,,78,partlyCloudy,45
2024-03-12T11:00:00-04:00 New_York,,71,partlyCloudy,48
2024-03-12T12:00:00-04:00 New_York,,67,clear,51
2024-03-12T13:00:00-04:00 New_York,,63,partlyCloudy,53
2024-03-12T14:00:00-04:00 New_York,,60,partlyCloudy,54
2024-03-12T15:00:00-04:00 New_York,,59,partlyCloudy,55
2024-03-12T16:00:00-04:00 New_York,,59,partlyCloudy,55
2024-03-12T17:00:00-04:00 New_York,,64,cloudy,53
2024-03-12T18:00:00-04:00 New_York,,72,cloudy,49
2024-03-12T19:00:00-04:00 New_York,,85,partlyCloudy,46
2024-03-12T19:10:00-04:00 New_York,FALSE,,,
2024-03-12T20:00:00-04:00 New_York,,89,partlyCloudy,44
2024-03-12T21:00:00-04:00 New_York,,90,clear,42
2024-03-12T22:00:00-04:00 New_York,,92,clear,40
2024-03-12T23:00:00-04:00 New_York,,93,clear,39
2024-03-13T00:00:00-04:00 New_York,,89,clear,38
2024-03-13T01:00:00-04:00 New_York,,91,clear,37
2024-03-13T02:00:00-04:00 New_York,,92,clear,37
2024-03-13T03:00:00-04:00 New_York,,93,clear,36
2024-03-13T04:00:00-04:00 New_York,,92,clear,36
2024-03-13T05:00:00-04:00 New_York,,92,clear,36
2024-03-13T06:00:00-04:00 New_York,,92,clear,36
2024-03-13T07:00:00-04:00 New_York,,92,clear,38
2024-03-13T07:21:00-04:00 New_York,TRUE,,,
